User ID,Registration Date,Current Subscription Status,Date of Premium Subscription,Number of Videos Watched,Total Watch Time,Primary Device,Age Group,Country,Favorite Genre,Number of Customer Support Interactions,Net Promoter Score,Engagement Trend,Social Shares
4693,2023-04-09,Premium,2023-04-18,72,79.8,Desktop,45-54,UK,Drama,5,4,Increasing,1
4694,2023-06-04,Premium,2023-06-13,96,120.4,Mobile,35-44,Germany,Sci-Fi,2,7,Decreasing,1
4695,2023-07-01,Premium,2023-07-28,96,142.5,Tablet,45-54,Italy,Documentary,1,9,Stable,3
4696,2023-06-10,Premium,2023-06-21,55,73.2,Tablet,45-54,UK,Action,0,8,Stable,1
4697,2023-04-07,Premium,2023-04-23,13,14.8,Desktop,35-44,Brazil,Romance,3,4,Stable,0
4698,2023-07-10,Premium,2023-07-20,72,72.7,Smart TV,55-64,Australia,Sci-Fi,1,7,Stable,3
4699,2023-04-15,Premium,2023-05-07,144,209.4,Tablet,55-64,France,Sci-Fi,0,8,Increasing,6
4700,2023-07-24,Free,,19,21.7,Mobile,18-24,Italy,Documentary,2,2,Stable,0
4701,2023-08-16,Free,,92,86.5,Smart TV,18-24,Italy,Sci-Fi,4,4,Decreasing,2
4702,2023-09-14,Premium,2023-09-28,44,50.5,Smart TV,18-24,Germany,Sci-Fi,3,6,Stable,0
4703,2023-06-15,Premium,2023-06-18,106,135.6,Desktop,65+,UK,Sci-Fi,4,4,Increasing,4
4704,2023-05-27,Premium,2023-06-26,48,58.3,Smart TV,25-34,Australia,Documentary,1,7,Decreasing,1
4705,2023-09-13,Free,,66,70.7,Mobile,35-44,Australia,Romance,2,4,Decreasing,3
4706,2023-08-30,Premium,2023-09-10,42,55.1,Smart TV,18-24,Brazil,Comedy,5,4,Stable,1
4707,2023-09-23,Premium,2023-09-26,75,108.6,Desktop,65+,UK,Action,3,6,Stable,3
4708,2023-05-01,Free,,52,62.1,Smart TV,55-64,Brazil,Documentary,3,0,Increasing,1
4709,2023-06-11,Premium,2023-06-13,79,66.5,Mobile,45-54,Italy,Documentary,1,7,Stable,3
4710,2023-07-12,Premium,2023-07-26,62,62.4,Mobile,45-54,USA,Comedy,1,9,Decreasing,1
4711,2023-04-04,Free,,68,75.9,Tablet,25-34,Canada,Action,1,0,Increasing,1
4712,2023-08-18,Premium,2023-08-28,65,68.9,Tablet,25-34,Japan,Sci-Fi,4,3,Stable,0
4713,2023-07-09,Premium,2023-07-12,45,43.3,Mobile,45-54,Canada,Documentary,4,5,Decreasing,1
4714,2023-04-11,Premium,2023-04-27,123,101.0,Mobile,55-64,USA,Drama,2,7,Increasing,3
4715,2023-06-14,Premium,2023-06-21,53,69.4,Desktop,45-54,Canada,Drama,2,8,Increasing,2
4716,2023-05-18,Premium,2023-05-19,61,75.7,Desktop,65+,Italy,Sci-Fi,2,5,Increasing,0
4717,2023-09-17,Premium,2023-09-26,82,104.2,Smart TV,35-44,Canada,Drama,1,6,Stable,1
4718,2023-08-07,Free,,113,114.9,Smart TV,35-44,UK,Comedy,5,3,Stable,4
4719,2023-05-21,Premium,2023-05-28,102,135.4,Smart TV,18-24,UK,Documentary,1,9,Stable,2
4720,2023-06-24,Premium,2023-07-22,64,64.7,Tablet,55-64,Canada,Sci-Fi,4,4,Stable,2
4721,2023-06-04,Premium,2023-06-22,53,56.9,Tablet,25-34,Japan,Sci-Fi,2,7,Stable,0
4722,2023-08-09,Premium,2023-08-24,153,164.8,Smart TV,45-54,France,Drama,1,9,Increasing,3
4723,2023-07-09,Free,,11,20.4,Tablet,45-54,UK,Drama,0,5,Stable,0
4724,2023-07-03,Free,,21,32.0,Mobile,25-34,Germany,Action,5,0,Decreasing,0
4725,2023-08-23,Premium,2023-09-10,97,103.9,Mobile,45-54,USA,Comedy,1,7,Increasing,3
4726,2023-04-21,Premium,2023-04-30,7,8.7,Tablet,35-44,Brazil,Comedy,1,6,Stable,0
4727,2023-04-07,Premium,2023-05-01,96,108.2,Smart TV,55-64,Brazil,Action,2,8,Increasing,2
4728,2023-07-22,Premium,2023-08-18,69,94.7,Desktop,18-24,Italy,Action,0,9,Increasing,2
4729,2023-08-01,Free,,87,103.7,Desktop,25-34,USA,Sci-Fi,2,0,Increasing,1
4730,2023-09-28,Free,,61,91.2,Desktop,55-64,Canada,Action,2,1,Decreasing,1
4731,2023-04-04,Free,,89,95.8,Smart TV,65+,Australia,Romance,5,1,Stable,1
4732,2023-04-17,Premium,2023-05-01,38,51.2,Mobile,25-34,Australia,Drama,3,4,Decreasing,0
4733,2023-04-11,Premium,2023-05-09,71,76.8,Desktop,18-24,USA,Drama,2,6,Decreasing,2
4734,2023-07-17,Free,,31,32.2,Smart TV,18-24,Canada,Romance,5,4,Decreasing,1
4735,2023-05-29,Premium,2023-06-27,34,41.7,Smart TV,18-24,USA,Comedy,4,5,Decreasing,0
4736,2023-07-16,Premium,2023-08-15,86,83.2,Mobile,55-64,Spain,Comedy,1,8,Decreasing,4
4737,2023-05-30,Premium,2023-06-17,4,12.2,Mobile,45-54,Brazil,Action,5,5,Decreasing,0
4738,2023-09-15,Premium,2023-09-22,72,85.8,Mobile,65+,USA,Documentary,1,9,Stable,1
4739,2023-07-11,Premium,2023-07-13,96,104.6,Mobile,45-54,Spain,Romance,2,6,Stable,1
4740,2023-07-10,Premium,2023-07-26,77,106.5,Desktop,65+,Canada,Romance,1,7,Increasing,3
4741,2023-08-11,Free,,90,98.8,Tablet,35-44,Japan,Action,1,5,Increasing,2
4742,2023-05-28,Premium,2023-06-15,19,28.4,Smart TV,55-64,France,Sci-Fi,0,9,Decreasing,0
4743,2023-09-18,Premium,2023-09-19,87,93.9,Smart TV,55-64,Italy,Documentary,1,7,Stable,2
4744,2023-06-06,Premium,2023-06-16,84,116.2,Mobile,25-34,Canada,Action,0,9,Decreasing,2
4745,2023-06-17,Free,,96,94.4,Mobile,65+,Spain,Action,1,3,Stable,2
4746,2023-09-03,Premium,2023-09-14,118,174.2,Smart TV,55-64,Spain,Drama,1,6,Decreasing,4
4747,2023-04-20,Premium,2023-05-11,69,62.6,Smart TV,35-44,Brazil,Documentary,2,5,Increasing,1
4748,2023-06-05,Premium,2023-06-16,85,108.4,Mobile,35-44,Brazil,Action,0,9,Stable,2
4749,2023-09-08,Premium,2023-09-29,64,64.4,Mobile,55-64,Japan,Documentary,4,4,Stable,2
4750,2023-07-04,Premium,2023-07-27,63,91.7,Mobile,35-44,Germany,Comedy,4,6,Stable,1
4751,2023-04-29,Premium,2023-05-20,36,30.0,Mobile,55-64,Australia,Sci-Fi,1,8,Stable,0
4752,2023-07-20,Premium,2023-08-03,38,63.4,Tablet,25-34,Italy,Drama,4,4,Increasing,1
4753,2023-05-29,Premium,2023-06-22,142,171.7,Tablet,18-24,Spain,Action,0,8,Increasing,3
4754,2023-04-12,Premium,2023-05-01,11,11.9,Desktop,35-44,Japan,Romance,4,3,Increasing,0
4755,2023-05-03,Premium,2023-05-15,69,81.1,Mobile,65+,Spain,Drama,3,4,Decreasing,1
4756,2023-09-07,Free,,11,16.9,Tablet,18-24,Australia,Romance,5,0,Stable,0
4757,2023-04-20,Free,,104,112.3,Smart TV,25-34,Canada,Sci-Fi,5,2,Decreasing,1
4758,2023-08-13,Premium,2023-08-19,159,142.2,Smart TV,45-54,USA,Sci-Fi,5,5,Increasing,2
4759,2023-09-29,Premium,2023-09-30,54,43.4,Mobile,45-54,Japan,Comedy,2,7,Stable,1
4760,2023-09-11,Premium,2023-09-30,24,30.0,Desktop,45-54,Germany,Drama,3,7,Increasing,1
4761,2023-04-12,Premium,2023-04-15,91,100.6,Mobile,18-24,Canada,Action,4,6,Increasing,1
4762,2023-09-04,Free,,88,82.2,Smart TV,45-54,Australia,Sci-Fi,0,10,Increasing,3
4763,2023-04-04,Premium,2023-04-23,81,98.3,Desktop,25-34,Spain,Sci-Fi,4,6,Stable,1
4764,2023-06-29,Free,,105,131.4,Smart TV,25-34,Australia,Documentary,1,9,Increasing,3
4765,2023-08-06,Premium,2023-08-07,60,73.3,Desktop,65+,Australia,Comedy,0,10,Decreasing,1
4766,2023-06-11,Premium,2023-06-23,50,64.4,Smart TV,35-44,Canada,Drama,2,6,Decreasing,1
4767,2023-05-02,Premium,2023-05-10,40,67.5,Mobile,65+,Germany,Drama,1,7,Stable,1
4768,2023-08-13,Premium,2023-08-22,95,128.1,Smart TV,35-44,UK,Comedy,0,10,Decreasing,2
4769,2023-06-24,Premium,2023-07-17,90,140.1,Mobile,25-34,Germany,Drama,5,2,Decreasing,1
4770,2023-04-08,Premium,2023-04-14,25,42.6,Mobile,65+,Brazil,Drama,0,8,Stable,1
4771,2023-08-15,Premium,2023-08-21,56,89.8,Tablet,25-34,Germany,Sci-Fi,2,6,Increasing,0
4772,2023-07-21,Premium,2023-08-08,103,124.7,Smart TV,18-24,UK,Sci-Fi,2,6,Stable,3
4773,2023-05-31,Premium,2023-06-15,55,82.6,Smart TV,25-34,Canada,Drama,1,6,Stable,1
4774,2023-07-31,Premium,2023-08-15,78,107.5,Tablet,55-64,Italy,Documentary,4,6,Increasing,1
4775,2023-05-23,Free,,23,24.1,Desktop,25-34,Canada,Documentary,5,2,Stable,0
4776,2023-08-24,Free,,100,135.6,Desktop,25-34,Germany,Romance,4,6,Decreasing,2
4777,2023-07-02,Free,,42,48.7,Mobile,35-44,Germany,Drama,0,5,Decreasing,0
4778,2023-08-27,Premium,2023-09-09,125,140.5,Mobile,25-34,Japan,Comedy,3,7,Increasing,5
4779,2023-06-02,Premium,2023-06-07,76,90.7,Smart TV,18-24,UK,Comedy,1,8,Decreasing,0
4780,2023-04-27,Premium,2023-05-11,42,55.2,Tablet,45-54,Germany,Drama,2,8,Stable,1
4781,2023-05-31,Premium,2023-06-23,97,93.3,Tablet,25-34,France,Action,1,7,Stable,1
4782,2023-05-07,Free,,44,64.8,Smart TV,18-24,Japan,Sci-Fi,3,1,Decreasing,2
4783,2023-04-12,Premium,2023-05-06,31,34.5,Tablet,25-34,Brazil,Action,4,5,Stable,0
4784,2023-04-12,Premium,2023-04-26,49,44.9,Tablet,55-64,Japan,Sci-Fi,4,6,Increasing,1
4785,2023-06-29,Free,,115,152.8,Desktop,65+,Australia,Sci-Fi,5,1,Stable,2
4786,2023-05-20,Premium,2023-06-15,22,23.9,Smart TV,18-24,USA,Sci-Fi,1,7,Stable,0
4787,2023-09-07,Free,,10,13.8,Desktop,45-54,Brazil,Documentary,2,4,Stable,0
4788,2023-04-21,Premium,2023-05-07,32,23.9,Mobile,35-44,Australia,Sci-Fi,4,3,Stable,1
4789,2023-04-26,Free,,76,115.4,Tablet,18-24,Japan,Action,2,1,Decreasing,3
4790,2023-05-15,Premium,2023-06-10,32,40.2,Tablet,35-44,Brazil,Sci-Fi,0,9,Stable,0
4791,2023-04-29,Free,,34,52.6,Smart TV,55-64,Italy,Documentary,4,0,Stable,1
4792,2023-09-14,Premium,2023-09-28,35,46.9,Desktop,18-24,UK,Sci-Fi,3,6,Decreasing,0
4793,2023-09-25,Free,,56,70.8,Tablet,45-54,Italy,Romance,5,2,Decreasing,1
4794,2023-04-10,Premium,2023-04-19,64,78.9,Tablet,25-34,Germany,Comedy,0,7,Decreasing,0
4795,2023-04-07,Premium,2023-04-20,123,141.5,Mobile,35-44,Japan,Sci-Fi,4,3,Increasing,1
4796,2023-06-11,Premium,2023-07-11,99,128.3,Desktop,35-44,France,Documentary,1,9,Stable,2
4797,2023-09-05,Premium,2023-09-11,53,75.7,Mobile,45-54,France,Documentary,5,3,Stable,2
4798,2023-07-04,Premium,2023-07-17,64,84.6,Desktop,35-44,Australia,Comedy,5,2,Stable,1
4799,2023-08-12,Premium,2023-08-19,57,49.6,Smart TV,45-54,Germany,Action,4,6,Decreasing,0
4800,2023-09-14,Free,,8,26.8,Mobile,25-34,Australia,Comedy,3,6,Decreasing,0
4801,2023-05-27,Premium,2023-06-22,31,32.3,Desktop,45-54,Germany,Romance,4,5,Stable,0
4802,2023-06-13,Premium,2023-07-01,88,126.8,Smart TV,45-54,Australia,Drama,0,8,Increasing,1
4803,2023-07-23,Premium,2023-08-18,46,41.9,Desktop,35-44,USA,Documentary,0,10,Decreasing,1
4804,2023-04-18,Premium,2023-05-08,41,62.9,Tablet,65+,Canada,Action,2,5,Decreasing,1
4805,2023-07-12,Premium,2023-07-25,90,110.0,Mobile,18-24,UK,Comedy,5,4,Stable,4
4806,2023-06-24,Premium,2023-07-03,67,52.2,Mobile,45-54,USA,Drama,3,5,Increasing,1
4807,2023-07-13,Premium,2023-08-06,128,171.2,Mobile,35-44,Spain,Drama,5,2,Increasing,2
4808,2023-07-04,Premium,2023-07-23,89,122.7,Tablet,65+,UK,Romance,2,6,Stable,1
4809,2023-09-17,Free,,64,82.5,Smart TV,25-34,Brazil,Drama,0,9,Stable,2
4810,2023-07-19,Free,,156,179.2,Mobile,65+,Spain,Action,2,5,Increasing,2
4811,2023-04-23,Premium,2023-05-21,96,96.7,Mobile,25-34,Brazil,Comedy,3,6,Increasing,1
4812,2023-08-17,Premium,2023-09-05,50,64.4,Smart TV,18-24,Germany,Action,1,6,Stable,2
4813,2023-05-17,Free,,32,49.4,Mobile,55-64,France,Comedy,1,0,Decreasing,1
4814,2023-06-17,Premium,2023-07-03,154,133.0,Desktop,35-44,France,Documentary,2,5,Increasing,7
4815,2023-09-24,Free,,22,37.9,Mobile,25-34,UK,Documentary,1,4,Increasing,0
4816,2023-07-27,Premium,2023-08-08,98,126.2,Smart TV,45-54,Canada,Drama,5,3,Increasing,2
4817,2023-09-23,Free,,39,65.9,Tablet,18-24,UK,Drama,4,0,Increasing,1
4818,2023-04-24,Premium,2023-04-27,46,64.1,Tablet,55-64,UK,Drama,3,5,Stable,1
4819,2023-08-13,Premium,2023-08-24,44,46.4,Desktop,65+,France,Action,3,4,Decreasing,0
4820,2023-05-18,Premium,2023-05-23,63,90.5,Mobile,45-54,Spain,Romance,4,5,Stable,3
4821,2023-07-11,Premium,2023-07-24,65,71.2,Mobile,25-34,Japan,Comedy,1,8,Increasing,1
4822,2023-06-13,Premium,2023-06-25,67,69.8,Mobile,55-64,USA,Comedy,4,5,Stable,1
4823,2023-06-30,Premium,2023-07-24,39,54.5,Desktop,65+,Italy,Romance,4,3,Stable,1
4824,2023-09-08,Free,,34,40.0,Mobile,18-24,UK,Documentary,2,5,Increasing,0
4825,2023-04-02,Free,,176,171.1,Mobile,65+,Japan,Drama,3,5,Increasing,2
4826,2023-08-31,Premium,2023-09-12,42,52.7,Tablet,65+,Brazil,Action,0,8,Decreasing,1
4827,2023-09-28,Premium,2023-09-29,94,132.8,Smart TV,45-54,USA,Drama,0,9,Stable,3
4828,2023-07-05,Premium,2023-07-12,41,58.6,Smart TV,18-24,Australia,Comedy,1,6,Decreasing,1
4829,2023-09-11,Free,,36,37.4,Mobile,35-44,France,Comedy,0,2,Increasing,0
4830,2023-05-09,Premium,2023-05-28,48,58.4,Tablet,18-24,Japan,Comedy,5,4,Decreasing,2
4831,2023-05-22,Premium,2023-06-21,87,121.5,Smart TV,18-24,Australia,Romance,1,8,Stable,1
4832,2023-06-18,Free,,89,93.4,Desktop,45-54,Germany,Sci-Fi,5,4,Increasing,3
4833,2023-06-07,Free,,65,102.2,Mobile,18-24,France,Sci-Fi,4,0,Stable,1
4834,2023-05-27,Premium,2023-05-28,65,74.5,Mobile,18-24,Canada,Sci-Fi,0,9,Increasing,1
4835,2023-09-29,Premium,2023-09-30,78,108.5,Smart TV,18-24,Spain,Documentary,5,2,Increasing,2
4836,2023-08-19,Free,,139,168.3,Smart TV,35-44,USA,Sci-Fi,0,9,Increasing,4
4837,2023-09-19,Premium,2023-09-20,49,73.8,Tablet,35-44,Germany,Romance,1,7,Increasing,0
4838,2023-08-24,Premium,2023-09-09,25,28.9,Mobile,45-54,Italy,Sci-Fi,5,5,Increasing,1
4839,2023-06-26,Premium,2023-07-09,58,85.7,Smart TV,55-64,Italy,Sci-Fi,2,6,Stable,2
4840,2023-08-05,Premium,2023-08-27,137,181.9,Mobile,55-64,France,Documentary,3,4,Increasing,3
4841,2023-09-13,Free,,68,65.4,Desktop,45-54,UK,Sci-Fi,2,7,Increasing,3
4842,2023-08-10,Premium,2023-08-29,40,58.7,Mobile,25-34,USA,Action,1,6,Decreasing,0
4843,2023-07-14,Premium,2023-08-02,43,45.3,Mobile,18-24,Canada,Sci-Fi,5,3,Increasing,1
4844,2023-08-22,Premium,2023-08-28,129,188.5,Tablet,35-44,Australia,Sci-Fi,2,8,Increasing,4
4845,2023-06-13,Premium,2023-06-25,98,121.3,Mobile,25-34,USA,Drama,3,6,Increasing,2
4846,2023-04-08,Premium,2023-05-08,76,87.2,Tablet,65+,Germany,Documentary,3,5,Increasing,2
4847,2023-04-07,Premium,2023-04-10,103,100.9,Tablet,18-24,USA,Comedy,5,5,Increasing,2
4848,2023-04-17,Premium,2023-05-16,20,18.9,Desktop,35-44,Japan,Romance,0,7,Decreasing,0
4849,2023-04-28,Premium,2023-05-24,40,46.1,Tablet,18-24,USA,Drama,0,8,Stable,1
4850,2023-07-27,Premium,2023-08-19,20,23.4,Tablet,18-24,USA,Documentary,4,3,Decreasing,0
4851,2023-07-30,Free,,22,18.6,Desktop,18-24,Canada,Comedy,1,0,Increasing,0
4852,2023-07-30,Premium,2023-08-04,18,19.7,Desktop,18-24,Australia,Sci-Fi,4,5,Decreasing,0
4853,2023-04-21,Premium,2023-05-08,26,36.7,Desktop,55-64,Canada,Comedy,0,9,Decreasing,0
4854,2023-04-10,Premium,2023-04-29,80,76.6,Desktop,35-44,Italy,Drama,5,3,Decreasing,1
4855,2023-08-15,Premium,2023-09-10,138,134.1,Tablet,35-44,Spain,Action,1,7,Increasing,1
4856,2023-08-09,Premium,2023-09-05,101,95.9,Desktop,55-64,Italy,Comedy,1,6,Stable,4
4857,2023-09-06,Free,,64,74.9,Desktop,45-54,UK,Sci-Fi,0,2,Stable,2
4858,2023-04-04,Premium,2023-04-11,46,51.9,Mobile,65+,Germany,Romance,3,5,Stable,1
4859,2023-09-23,Free,,9,16.7,Mobile,55-64,Brazil,Documentary,1,9,Stable,0
4860,2023-06-14,Premium,2023-06-27,47,30.0,Mobile,45-54,Canada,Sci-Fi,3,7,Increasing,2
4861,2023-06-16,Free,,4,4.0,Mobile,45-54,UK,Comedy,1,9,Stable,0
4862,2023-09-05,Premium,2023-09-11,86,103.1,Desktop,45-54,USA,Documentary,1,9,Decreasing,3
4863,2023-07-30,Free,,99,140.4,Mobile,35-44,France,Romance,0,7,Increasing,4
4864,2023-07-20,Free,,35,50.1,Smart TV,45-54,UK,Comedy,2,0,Decreasing,1
4865,2023-09-25,Premium,2023-09-29,28,41.3,Mobile,65+,Canada,Documentary,0,8,Increasing,1
4866,2023-07-16,Free,,34,39.2,Tablet,55-64,France,Romance,4,6,Stable,1
4867,2023-08-31,Premium,2023-09-01,72,94.7,Desktop,35-44,Canada,Romance,1,6,Increasing,0
4868,2023-04-17,Premium,2023-04-19,49,51.9,Tablet,45-54,Australia,Comedy,4,5,Stable,1
4869,2023-04-05,Premium,2023-04-08,163,179.8,Smart TV,35-44,Italy,Drama,5,3,Increasing,4
4870,2023-08-16,Free,,28,35.0,Smart TV,35-44,Italy,Comedy,4,2,Stable,0
4871,2023-04-28,Free,,59,85.1,Mobile,45-54,Spain,Action,5,0,Stable,2
4872,2023-07-26,Free,,47,37.4,Mobile,55-64,USA,Documentary,0,9,Increasing,1
4873,2023-09-08,Free,,119,147.9,Desktop,65+,Brazil,Romance,5,3,Decreasing,5
4874,2023-07-13,Premium,2023-07-21,133,129.6,Mobile,35-44,USA,Comedy,4,6,Increasing,2
4875,2023-08-27,Premium,2023-09-10,55,44.1,Desktop,25-34,Spain,Comedy,2,5,Decreasing,0
4876,2023-05-12,Premium,2023-05-26,28,49.6,Mobile,35-44,Brazil,Romance,1,9,Stable,0
4877,2023-09-12,Free,,50,61.5,Desktop,45-54,Australia,Action,1,0,Stable,1
4878,2023-06-02,Premium,2023-06-11,56,104.3,Smart TV,45-54,Japan,Drama,5,3,Stable,0
4879,2023-07-27,Premium,2023-08-25,107,127.1,Mobile,65+,Spain,Sci-Fi,2,8,Increasing,2
4880,2023-07-20,Free,,7,10.6,Desktop,35-44,Australia,Sci-Fi,4,3,Stable,0
4881,2023-08-04,Premium,2023-08-05,88,74.3,Desktop,45-54,Australia,Sci-Fi,1,7,Decreasing,1
4882,2023-08-25,Premium,2023-09-20,38,49.1,Desktop,18-24,France,Comedy,2,6,Stable,1
4883,2023-05-07,Premium,2023-05-16,62,58.3,Mobile,65+,USA,Documentary,1,7,Increasing,2
4884,2023-09-07,Free,,87,121.3,Smart TV,55-64,Canada,Drama,5,0,Stable,1
4885,2023-04-08,Premium,2023-04-26,149,178.0,Smart TV,55-64,Canada,Action,5,4,Increasing,5
4886,2023-05-27,Free,,30,39.7,Mobile,45-54,UK,Drama,0,2,Decreasing,0
4887,2023-09-13,Free,,82,95.0,Tablet,65+,Germany,Documentary,5,0,Increasing,2
4888,2023-07-07,Free,,99,143.5,Tablet,65+,Brazil,Action,4,0,Stable,2
4889,2023-05-15,Free,,57,78.7,Desktop,25-34,France,Sci-Fi,0,8,Decreasing,2
4890,2023-08-31,Premium,2023-09-25,47,63.2,Desktop,18-24,Canada,Documentary,1,7,Stable,1
4891,2023-06-03,Premium,2023-07-03,56,74.9,Smart TV,55-64,Australia,Comedy,0,7,Decreasing,2
4892,2023-06-15,Premium,2023-07-10,112,166.6,Tablet,18-24,UK,Romance,5,5,Increasing,1
4893,2023-08-12,Premium,2023-09-07,67,85.4,Smart TV,18-24,UK,Romance,4,6,Stable,3
4894,2023-09-01,Premium,2023-09-05,93,136.1,Desktop,55-64,Canada,Documentary,4,4,Decreasing,1
4895,2023-08-22,Premium,2023-09-20,81,74.7,Tablet,45-54,Brazil,Action,4,4,Stable,1
4896,2023-08-22,Premium,2023-09-11,81,118.9,Desktop,55-64,UK,Romance,0,8,Decreasing,1
4897,2023-08-23,Premium,2023-09-20,97,133.7,Mobile,45-54,Spain,Documentary,1,7,Increasing,2
4898,2023-06-28,Premium,2023-07-02,37,32.3,Tablet,35-44,Canada,Documentary,0,7,Increasing,0
4899,2023-04-08,Free,,18,20.9,Mobile,65+,Japan,Comedy,3,2,Stable,0
4900,2023-05-20,Premium,2023-06-14,50,68.4,Desktop,25-34,Spain,Documentary,1,9,Increasing,1
4901,2023-09-30,Premium,2023-10-01,74,91.1,Tablet,45-54,Japan,Documentary,2,5,Increasing,3
4902,2023-05-10,Premium,2023-05-22,45,58.6,Desktop,65+,Japan,Documentary,3,6,Increasing,0
4903,2023-08-09,Free,,65,68.3,Desktop,45-54,Brazil,Documentary,4,0,Decreasing,2
4904,2023-04-09,Premium,2023-05-05,59,72.8,Mobile,45-54,Spain,Drama,0,8,Decreasing,2
4905,2023-08-09,Premium,2023-08-19,105,105.0,Tablet,55-64,Australia,Action,4,6,Increasing,5
4906,2023-08-09,Free,,144,221.9,Smart TV,25-34,UK,Drama,3,2,Stable,5
4907,2023-04-13,Premium,2023-04-25,14,16.2,Mobile,45-54,USA,Drama,4,4,Stable,0
4908,2023-05-02,Premium,2023-05-10,49,56.6,Desktop,45-54,Canada,Documentary,1,7,Decreasing,1
4909,2023-05-23,Premium,2023-06-09,57,81.6,Smart TV,25-34,Brazil,Comedy,4,5,Decreasing,1
4910,2023-06-16,Free,,34,42.7,Tablet,35-44,USA,Sci-Fi,3,5,Stable,1
4911,2023-05-07,Free,,67,73.2,Mobile,25-34,Japan,Documentary,3,2,Decreasing,2
4912,2023-04-05,Premium,2023-04-23,13,17.9,Desktop,45-54,France,Sci-Fi,1,8,Stable,0
4913,2023-04-05,Premium,2023-05-03,34,50.4,Desktop,45-54,Germany,Action,0,9,Stable,1
4914,2023-07-28,Premium,2023-08-20,74,104.0,Tablet,18-24,Italy,Romance,0,8,Increasing,1
4915,2023-06-14,Premium,2023-06-30,88,126.7,Smart TV,35-44,UK,Sci-Fi,1,7,Stable,3
4916,2023-06-02,Premium,2023-06-12,85,104.6,Desktop,65+,Spain,Documentary,3,5,Stable,2
4917,2023-04-04,Premium,2023-04-10,61,38.7,Mobile,45-54,UK,Sci-Fi,2,8,Increasing,2
4918,2023-09-15,Free,,55,45.5,Desktop,55-64,UK,Sci-Fi,4,2,Increasing,1
4919,2023-06-01,Premium,2023-06-29,117,132.4,Mobile,35-44,USA,Documentary,5,4,Increasing,5
4920,2023-07-10,Free,,101,103.2,Tablet,45-54,Italy,Drama,3,2,Stable,1
4921,2023-07-05,Premium,2023-07-15,48,68.0,Desktop,55-64,Canada,Sci-Fi,1,6,Decreasing,2
4922,2023-07-17,Free,,88,137.4,Mobile,35-44,UK,Sci-Fi,0,6,Decreasing,2
4923,2023-07-11,Premium,2023-08-07,33,29.1,Mobile,45-54,Japan,Documentary,4,5,Decreasing,0
4924,2023-05-07,Premium,2023-05-11,5,6.3,Desktop,45-54,Canada,Sci-Fi,2,8,Decreasing,0
4925,2023-05-06,Premium,2023-05-28,33,31.1,Mobile,65+,UK,Comedy,1,9,Decreasing,0
4926,2023-06-04,Premium,2023-06-21,72,113.0,Smart TV,55-64,USA,Sci-Fi,1,7,Stable,2
4927,2023-07-17,Free,,94,109.2,Smart TV,65+,Spain,Comedy,1,9,Stable,1
4928,2023-07-17,Premium,2023-08-01,40,72.8,Mobile,25-34,Canada,Drama,1,9,Increasing,0
4929,2023-09-19,Premium,2023-09-20,84,116.6,Smart TV,18-24,Canada,Action,5,5,Stable,2
4930,2023-07-18,Premium,2023-08-12,115,108.5,Mobile,25-34,Brazil,Action,2,6,Stable,4
4931,2023-08-06,Premium,2023-08-26,108,154.7,Mobile,25-34,Japan,Romance,2,5,Stable,1
4932,2023-08-28,Premium,2023-09-01,40,59.4,Mobile,65+,UK,Drama,1,8,Stable,0
4933,2023-08-25,Premium,2023-09-12,99,125.2,Tablet,65+,Canada,Documentary,4,5,Decreasing,4
4934,2023-06-14,Premium,2023-06-15,54,74.0,Smart TV,55-64,Italy,Drama,2,8,Decreasing,1
4935,2023-06-13,Premium,2023-07-05,28,29.4,Tablet,35-44,Spain,Comedy,3,4,Stable,0
4936,2023-09-28,Premium,2023-09-30,106,131.1,Desktop,45-54,Italy,Drama,5,4,Increasing,3
4937,2023-05-20,Free,,12,9.0,Mobile,45-54,Japan,Sci-Fi,4,2,Increasing,0
4938,2023-05-30,Premium,2023-06-09,37,31.2,Mobile,45-54,Canada,Comedy,0,7,Decreasing,1
4939,2023-09-08,Free,,88,127.2,Tablet,35-44,Germany,Sci-Fi,5,0,Stable,3
4940,2023-06-17,Premium,2023-07-12,26,32.0,Desktop,55-64,UK,Sci-Fi,4,3,Decreasing,1
4941,2023-08-07,Free,,35,31.2,Tablet,35-44,UK,Sci-Fi,4,0,Increasing,1
4942,2023-07-22,Premium,2023-08-06,98,117.5,Tablet,65+,Canada,Sci-Fi,4,5,Increasing,4
4943,2023-08-17,Premium,2023-08-23,44,53.5,Mobile,45-54,France,Documentary,4,5,Increasing,1
4944,2023-06-01,Premium,2023-06-27,30,37.7,Tablet,35-44,Australia,Documentary,5,3,Stable,1
4945,2023-08-19,Premium,2023-09-03,59,84.9,Desktop,25-34,Japan,Documentary,3,5,Decreasing,1
4946,2023-09-19,Free,,63,52.5,Desktop,35-44,Canada,Drama,2,0,Decreasing,2
4947,2023-05-18,Free,,25,28.4,Tablet,25-34,Italy,Romance,1,0,Decreasing,1
4948,2023-07-30,Premium,2023-08-29,51,70.1,Smart TV,55-64,Spain,Drama,3,7,Decreasing,2
4949,2023-09-07,Free,,48,47.7,Mobile,18-24,Brazil,Action,1,7,Increasing,2
